OSD.isGPSUsed,OSD.isSwaveWork,OSD.waveError,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.isImuPreheated,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.isCellVoltageEstimated,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarningLanding,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.isHomeRecord,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True
False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True
False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True
True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True
False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True
False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True
True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True
False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True
False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True
True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False
True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False
False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False
True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True
False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True
False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False
True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
